Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription
Aug,3,2010,"11 Broadfield Drive, Broadfield Manor, Rathcoole",,Dublin,266079.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Aug,3,2010,"Garballagh, Duleek",,Meath,200000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"3 St Marys Park, Navan",,Meath,130000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"Apartment 40, Waltrim Grove, Bray",,Wicklow,177325.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Aug,3,2010,"45 Trimleston Gardens, Booterstown, Co. Dublin",,Dublin,438000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"TirNaNog, Rogerstown Lane, Lusk",,Dublin,350000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"11 Ardamine Grove, Courtown",,Wexford,126000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"21 Mountain View Park, Greystones",,Wicklow,400000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"7 College Court, Kevin Street, Dublin 8",Dublin 8,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"Apt 71 Achill Square, Block 6  Cluster 14, Waterville  Blanchardstown",Dublin 15,Dublin,215859.03,New Dwelling house /Apartment,less than 38 sq metres
Aug,3,2010,"9 Ardfinn Grove, Ardfinn, Strandhill Road",,Sligo,220264.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Aug,3,2010,"24 Foxford Court, Ballyowen Lane, Lucan",,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"8 Courtown Harbour, Courtown",,Wexford,120000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"32  The Grove, Kill St. Lawrence, Waterfprd",,Waterford,50000.0,New Dwelling house /Apartment,less than 38 sq metres
Aug,3,2010,"Brackloon, Castlerea",,Roscommon,98000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"1 Booterstown Park, Blackrock, Co. Dublin",,Dublin,1161000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"Doonaghboy, Kilkee",,Clare,132500.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"Killarney Road, Abbeyfeale",,Limerick,155000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"79 Holywell, Upper Kilmacud Road, Stillorgan",,Dublin,460000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"Ballyellinan, Askeaton",,Limerick,190000.0,Second-Hand Dwelling house /Apartment,
Aug,3,2010,"12 Belfry Lawn, Citywest",Dublin 24,Dublin,228634.36,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Aug,3,2010,"41 The Willows, Classes Lake, Ovens",,Cork,220000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"3 Hastings Drive, Balbriggan, Dublin",,Dublin,148898.67,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"44 Royal Canal Court, royal Canal Way, Ashtown",Dublin 15,Dublin,143612.33,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"103  Ballymun Road, Glasnevin",,Dublin,544700.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"3 Ard Na Naomh, Connaught Avenue, College Road",,Cork,220000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"9 hoylaragh avenue, balbriggan, .",,Dublin,205000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"unit 11, Fforster Square, Ballydowd Manor  Lucan",,Dublin,240000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"92  St. Fintan's Park, Deansgrange, Blackrock",,Dublin,255000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"17 Knockmore, Arklow, Co. Wicklow",,Wicklow,190000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"3 Castlemartin Lodge, Bettystown",,Meath,79999.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"Channonrock, Carrick Road, Dundalk",,Louth,155000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"53 Olcovar, Shankill",,Dublin,460000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"18 Cois Li, Ballyvelly, Tralee",,Kerry,187500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"Mill Road, Gortnaclohy, Skibbereen",,Cork,95000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"10 Kent Terrace, Castlelyons, Fermoy",,Cork,65000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"Newfarm, The Rower",,Kilkenny,135000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"699 Lucan Road, Chapelizod",Dublin 20,Dublin,235000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"47 Riverwood Gardens, Castleknock, Dublin 15",Dublin 15,Dublin,324000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"62 Forest Hills, Rathcoole",,Dublin,220000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"77 Station Court, The Avenue, Gorey",,Wexford,170250.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"28 Foxford Court, Lucan",,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"24 beechpark wood, beechpark, leixlip",,Kildare,128000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2010,"12 Moylaragh Close, Balbriggan",,Dublin,142000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"5  Blackthorn Hill Drive, Blackthorn Hill, Rathcoole",,Dublin,175000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2010,"29 The Writings, Listowel",,Kerry,195000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"73 Cluain Lorcan, latlorcan, monaghan",,Monaghan,182071.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"12 Blaeberry Walk, Castleblayney",,Monaghan,167500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"9 gleann dara green, grenagh",,Cork,215000.0,New Dwelling house /Apartment,less than 38 sq metres
Oct,4,2010,"Recallan, Kilmaley, Co Clare",,Clare,55000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"65 CASTLELAND PARK VIEW, BALBRIGGAN, DUBLIN",,Dublin,174449.33,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"7 Marine Court, Sandycove",,Dublin,640000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"238 Wyckham Point, Wyckham Way, Dundrum",,Dublin,281234.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"10 The Heath, Circular Road",,Galway,660000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"87 The Rise, Mount Merrion",,Dublin,609500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"Mountain View, Confey Road, Leixlip",,Kildare,452500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"3 Friar Street, Youghal",,Cork,157500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"21 Westgate Park, Westgate, Wexford",,Wexford,79600.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"14 Mullagh Glas Crescent, Monaghan",,Monaghan,103599.0,New Dwelling house /Apartment,less than 38 sq metres
Oct,4,2010,"25 St. Assam's Avenue, Raheny",Dublin 5,Dublin,410000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"3 Millbourne Grove, Ashbourne, County Meath",,Meath,237004.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"10 Sean Lee Drive, Kilconny, Belturbet",,Cavan,99000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"5 The Grove  Louisa Valley, Leixlip",,Kildare,442000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"53 Woodpark, Castleknock, Dublin 15",Dublin 15,Dublin,490000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"53 Roebuck Castle, Clonskeagh",,Dublin,350000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"45 College Hill, Mullingar",,Westmeath,167000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"14  Tulla House, Clare Village, Clare Hall",,Dublin,158546.25,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"65 Silversprings Court, Tivoli",,Cork,240000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"No 1 Foxfield, Castlebar",,Mayo,141000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"71 Deepdales, Southern Cross Road, Bray",,Wicklow,377500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"18 DE GRANVILLE COURT, TRIM",,Meath,315000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"1 Rockenham, Ferrybank",,Waterford,60000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"2 Glen Abhainn, Meelick, Co Clare",,Clare,233000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"Seven Heads, Butlerstown",,Cork,218000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"1 Kingsfort Gardens, Castlepark Village, Mallow",,Cork,290000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"HIGHFIELD, TANDERGEEBANE, MONAGHAN",,Monaghan,130000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"6 Rathborne View, Rathborne Avenue, Ashtown",,Dublin,76000.0,New Dwelling house /Apartment,less than 38 sq metres
Oct,4,2010,"3 Rathborne View, Rathborne Avenue, Ashtown",Dublin 7,Dublin,76000.0,New Dwelling house /Apartment,less than 38 sq metres
Oct,4,2010,"1 St. Columbas Road, Walkinstown, Dublin 12",,Dublin,190000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"Newtown, Rathangan",,Kildare,265000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"Deux Chevaux, Station Road, Allenwood Naas",,Kildare,182000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"Dunmore, Carrigans, Lifford",,Donegal,40000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"34 the meadows, kildalkey",,Meath,101409.68,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2010,"Main Street, Pallaskenry",,Limerick,125000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"4  The Laundry, Hybreasal, Kilmainham",Dublin 8,Dublin,333000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"75 0ranmore road, ballyfermot, dublin 10",,Dublin,157000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"No. 4  The Terrace, Scilly, Kinsale",,Cork,650000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2010,"39 Main Street, Belmayne, Balgriffin",Dublin 13,Dublin,118061.67,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2010,"Cloonshannagh, Rooskey",,Roscommon,78000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"15 Foxhollow, Golf Links Road, Limerick",,Limerick,600000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"3 CASTLEFIELDS, KILKEE",,Clare,400000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"The Beeches, Cappincur, Tullamore",,Offaly,350000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"8 Heatherton Park, South Douglas Road, Douglas",,Cork,335000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"No 9 Distillery Court, Drogheda Row, Monasterevin",,Kildare,120704.84,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2010,"Miragh, Turloughmore",,Galway,320000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Begleys Forge Cross, Knockatriane, Ovens",,Cork,168000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"KNOCKARRON, COOKSTOWN ROAD, ENNISKERRY",,Wicklow,1850000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"27 Hunter's Green, Creagh, Gorey",,Wexford,155000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2010,"Tullybeg House, Tullybeg, Rahan  Tullamore",,Offaly,200000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"2 Fairhaven, Whitestrand Roa, Galway",,Galway,149000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"60A Tudor Grove, Ashbourne",,Meath,280000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"12 Newberry Close, Tyrrell's Lane, Edenderry",,Offaly,120000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2010,"40 Petitswood Manor, Mullingar",,Westmeath,215000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Carrickleck, Nobber",,Meath,50000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Rose Cottage, Ardtarmon, Ballinfull",,Sligo,90000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"'Woodlands', Farran Cross, Farran",,Cork,275000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"20 Riverwood Gardens, Castleknock",,Dublin,335000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"2 Orpen Close, Blackrock",,Dublin,358000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Propety @ 79 Greenfort Crescent, Clondalkin, Dublin 22",,Dublin,53000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Hillside, Upper Grange, Gowran",,Kilkenny,81500.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"40 Broomcourt, Charleville",,Cork,116500.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"31 FOREST AVENUE, KINGSWOOD HEIGHTS, TALLAGHT  DUBLIN 24",,Dublin,205000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"15 The Meadows, Oldtown Mill, Celbridge",,Kildare,208000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"44 Westpark Drive, Glasnevin, Dublin 11",,Dublin,265000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"Tig na Greine, 9 Allen Square, Bandon",,Cork,230000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"7 Paric na Cille, Greenane, Kanturk",,Cork,280570.57,Second-Hand Dwelling house /Apartment,
Nov,4,2010,"14 Altown, Garrycastle, Athlone",,Westmeath,130000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"14 Summerhill, Stradbally Road, Portlaoise",,Laois,230000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"Lyre, Tallow",,Waterford,350000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"Shanakill, Ballymacoda, Co Cork",,Cork,70000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"2 Gate Lodge, Castle Road, Blackrock",,Cork,310000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"35 Castaheany, Clonee, Dublin 15",,Dublin,265000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"11 Oakfield Manor, Westport road, Castlebar",,Mayo,212000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"The Toddle Inn, Lower Yellow Road, Warerford",,Waterford,120000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"16 Diamond Hill, Monkstown, Cork",,Cork,460000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"3 Chapel Manor, Chapelizod, Dublin 20",,Dublin,271000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"37 the courtyard, Seafield Golf and Country club, ballymoney",,Wexford,522000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2010,"112 Royal Canal Court, Royal Canal Way, Ashtown",Dublin 15,Dublin,180845.81,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2010,"12 Caislean cuirt, Thurles",,Tipperary,236250.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2010,"bealt, rossnowlagh",,Donegal,300000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"16 Beechfield Court, Clonee",,Dublin,16000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"5 woodbine road, raheny, dublin 5",Dublin 5,Dublin,275500.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"15 Esmondale, Naas",,Kildare,174000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"Corbolley, Knockcroghery",,Roscommon,100000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"Aghnameal, Clontibret",,Monaghan,90000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"23 ferncarrig rise, sandyford, co. dublin",,Dublin,335000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"20 Corryard wood, drumshambo",,Leitrim,140000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"14 Mayfield Terrace, Ballinteer, Dublin 16",Dublin 16,Dublin,300000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"17 Aiken Head Terrace, Stella Gardens, Irishtown",,Dublin,415000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"GORTNAVERN, COOLBOY, LETTEKRENNY",,Donegal,180000.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Dec,4,2010,"209 Rosan Glas, Rahoon",,Galway,258000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"12 Bridge Apartments, Austin Friars Street, Mullingar",,Westmeath,100000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"'Lucerne', Lough Villas, The Lough",,Cork,345000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"49 Bellevue Heights, New Ross",,Wexford,185000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"64 Ceol na hAblainn, Caherconlish",,Limerick,70000.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Dec,4,2010,"'The Laurel', Blackstoops, Enniscorthy",,Wexford,212000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"53 CLUAIN DUBH, FR. RUSSELL ROAD",,Limerick,170000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2010,"20 Lansdowne, Portarlington, Co.Laois",,Laois,129750.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Dec,4,2010,"3 Rathbraughan Park, Sligo",,Sligo,125000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2010,"42 Cedar Avenue, The Cedars  Ridgewood, Forrest Road  Swords",,Dublin,260000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Jan,1,2011,"14  Hermitage Valley, Lucan",,Dublin,233000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"107 Ard Ailinn, Ballybane, Galway",,Galway,130000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"9 Rockford Manor, Stradbrook Road, Blackrock",,Dublin,418000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"28 College Park, Dunshaughlin",,Meath,185000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Bunagarha, Listowel",,Kerry,217500.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"3 Garden Village Crescent, Kilpedder",,Wicklow,295000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"3  Watergold, East Village, Douglas",,Cork,283181.78,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"36 Rosevale Apartments, Howth Road, Raheny",,Dublin,140000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Cloonagh, Sooey",,Clare,32000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Golf Links Road, Youghal",,Cork,195000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Ballyglass, Manorhamilton",,Leitrim,125000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"13 Upper Beladd, Portlaoise",,Laois,160000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"41sevenoaks, pursers garden, rathmines",,Dublin,135000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"5 ELIZABETH COURT, BUNDORAN",,Donegal,50000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Bank Place, Buttevant",,Cork,125000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"25, Parsons Court, Newcastle",,Dublin,114537.44,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Jan,1,2011,"37 Saint Andrews Park, Swords",,Dublin,480000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"29 Sorrel Dale, Clonsilla, Dublin 15",Dublin 15,Dublin,300000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"Attirory, Creagh, Ballinasloe",,Roscommon,208000.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Jan,1,2011,"18 Cremore Park, Glasnevin",,Dublin,99473.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"8 Pleasant Meadows, Clongeen",,Wexford,88105.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Jan,1,2011,"Carrigboy, Kilmichael, Cork",,Cork,255000.0,Second-Hand Dwelling house /Apartment,
Jan,1,2011,"40 Fortune's Walk, City West, Co Dublin",,Dublin,188029.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
